          (   2,    2) (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    0) (   2,    3) (   2,    2) (   2,    1) (   2,    4) (   2,    2)
          (   2,    3) (   2,    3) (   2,    1) (   2,    5) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    0) (   2,    2)
          (   2,    0) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    3)
          (   2,    1) (   2,    0) (   2,    1) (   2,    4) (   2,    4) (   2,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    4) (   2,    0) (   2,    3) (   2,    3) (   2,    1) (   2,    3) (   2,    3) (   2,    1)
          (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    0) (   2,    1) (   2,    1)
          (   2,    1) (   2,    2) (   2,    5) (   2,    2) (   2,    4) (   2,    3) (   2,    0) (   2,    3) (   2,    3) (   2,    5)
          (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    3) (   2,    0)
          (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    1) (   2,    4) (   2,    1) (   2,    4) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    5) (   2,    4) (   2,    2) (   2,    4)
          (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    3)
          (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    0) (   2,    2)
          (   2,    0) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    0) (   2,    2) (   2,    4) (   2,    0)
          (   2,    0) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    2)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    0) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    5) (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   2,    0)
          (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    4) (   2,    0) (   2,    3)
          (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    5) (   2,    1) (   2,    1)
          (   2,    2) (   2,    3) (   2,    2) (   2,    5) (   2,    1) (   2,    1) (   2,    3) (   2,    0) (   2,    2) (   2,    4)
          (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    4) (   2,    0) (   2,    3) (   2,    2) (   2,    3) (   2,    3)
          (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    0) (   2,    2) (   2,    4)
          (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    5) (   2,    2) (   2,    2)
          (   2,    3) (   2,    2) (   2,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    3)
          (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    3)
          (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1)
          (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    4) (   2,    0) (   2,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    2) (   2,    5) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    0)
          (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    4) (   2,    2)
         
node   6 sent_total   1347  recv_total   1362

node   7  (   0,    0) (   1,    0) (   0,    0) (   2,    1) (   2,    2) (   2,    5) (   2,    4) (   2,    4) (   2,    3) (   2,    3)
          (   2,    2) (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    1) (   2,    3) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    3)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    4) (   2,    3) (   2,    5) (   2,    1) (   2,    4)
          (   2,    3) (   2,    1) (   2,    1) (   2,    0) (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2)
          (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    4)
          (   2,    4) (   2,    4) (   2,    3) (   2,    4) (   0,    0) (   2,    2) (   2,    2) (   2,    1) (   1,    2) (   2,    2)
          (   1,    3) (   2,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   1,    1) (   2,    3) (   2,    1) (   2,    5) (   1,    1) (   2,    1) (   2,    1) (   2,    2) (   1,    1)
          (   2,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    0) (   1,    2) (   2,    1) (   2,    2)
          (   1,    0) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    4) (   2,    2)
          (   2,    1) (   1,    3) (   1,    2) (   2,    2) (   2,    2) (   2,    1) (   1,    3) (   2,    1) (   2,    4) (   2,    2)
          (   2,    2) (   2,    2) (   2,    0) (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   1,    2) (   2,    3) (   2,    2)
          (   2,    3) (   2,    0) (   1,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    3)
          (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   1,    1) (   2,    3) (   2,    3) (   2,    3)
          (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    0)
          (   1,    1) (   2,    1) (   2,    3) (   2,    4) (   1,    4) (   2,    3) (   2,    3) (   2,    3) (   2,    3) (   1,    0)
          (   2,    1) (   2,    0) (   1,    2) (   1,    4) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   1,    2) (   1,    5) (   1,    1) (   2,    1) (   2,    3) (   1,    1) (   2,    1) (   2,    0) (   2,    2) (   2,    2)
          (   2,    2) (   2,    0) (   1,    2) (   2,    0) (   2,    1) (   2,    4) (   2,    3) (   2,    3) (   2,    1) (   1,    2)
          (   2,    0) (   1,    2) (   2,    0) (   1,    1) (   2,    0) (   2,    3) (   1,    1) (   1,    2) (   1,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    5) (   1,    1) (   2,    2)
          (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    4) (   1,    2) (   1,    2) (   2,    1)
          (   2,    3) (   1,    0) (   2,    2) (   1,    4) (   1,    0) (   1,    1) (   2,    3) (   1,    2) (   2,    0) (   2,    2)
          (   2,    0) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    5) (   2,    3) (   1,    2) (   1,    0) (   2,    1)
          (   2,    2) (   2,    0) (   2,    0) (   2,    0) (   2,    2) (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    1)
          (   2,    4) (   2,    1) (   2,    1) (   1,    1) (   2,    3) (   2,    3) (   2,    3) (   1,    2) (   2,    3) (   2,    2)
          (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   1,    0) (   1,    2) (   2,    1) (   1,    2)
          (   1,    3) (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    3) (   2,    3) (   2,    3)
          (   2,    3) (   1,    3) (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    3)
          (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    0) (   2,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    5) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3)
          (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    3) (   2,    2) (   2,    2)
          (   2,    4) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    2)
          (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    4) (   2,    4) (   2,    3) (   2,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    3) (   2,    0) (   2,    1) (   2,    2) (   2,    2)
          (   2,    4) (   2,    3) (   2,    4) (   2,    0) (   2,    1) (   2,    1) (   2,    4) (   2,    2) (   2,    4) (   2,    2)
          (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    0) (   2,    2)
          (   2,    0) (   2,    3) (   2,    2) (   2,    0) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    0) (   2,    1) (   2,    4) (   2,    3) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    4) (   2,    0) (   2,    4) (   2,    1) (   2,    1) (   2,    2)
          (   2,    2) (   2,    3) (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    0) (   2,    1) (   2,    0) (   2,    3)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    0) (   2,    4) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    5) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    2)
          (   2,    3) (   2,    3) (   2,    5) (   2,    2) (   2,    3) (   2,    1) (   2,    0) (   2,    1) (   2,    3) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    2)
          (   2,    1) (   2,    2) (   2,    2) (   2,    0) (   2,    4) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    2)
          (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    4) (   2,    5) (   2,    3) (   2,    3) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2)
          (   2,    3) (   2,    1) (   2,    4) (   2,    3) (   2,    3) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    0) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    4) (   2,    4) (   2,    1) (   2,    0) (   2,    6) (   2,    3)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    3)
          (   2,    2) (   2,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    0) (   2,    4)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    2)
          (   2,    2) (   2,    3) (   2,    4) (   2,    4) (   2,    3) (   2,    4) (   2,    0) (   2,    4) (   2,    1) (   2,    4)
          (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    4) (   2,    4) (   2,    1) (   2,    5)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    5) (   2,    4) (   2,    3) (   2,    1) (   2,    0)
          (   2,    3) (   2,    2) (   2,    2) (   2,    0) (   2,    3) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    2)
          (   2,    0) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    0) (   2,    2)
          (   2,    3) (   2,    1) (   2,    1) (   2,    0) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    4)
          (   2,    2) (   2,    4) (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2)
          (   2,    3) (   2,    4) (   2,    2) (   2,    4) (   2,    2) (   2,    3) (   2,    4) (   2,    4) (   2,    1) (   2,    3)
          (   2,    2) (   2,    3) (   2,    1) (   2,    5) (   2,    2) (   2,    3) (   2,    3) (   2,    0) (   2,    2) (   2,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    0) (   2,    3) (   2,    2) (   2,    3) (   2,    4)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    4) (   2,    2) (   2,    4)
         
node   7 sent_total   1345  recv_total   1383

node   8  (   0,    0) (   1,    0) (   0,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    2) (   2,    2) (   2,    4) (   2,    1)
          (   2,    2) (   2,    3) (   2,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    5) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    4) (   2,    2)
          (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    1) (   2,    2)
          (   2,    1) (   2,    0) (   2,    1) (   1,    2) (   2,    0) (   1,    4) (   2,    1) (   2,    4) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   0,    1) (   2,    4) (   2,    1) (   1,    1) (   2,    0) (   1,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    0) (   2,    3) (   1,    2) (   1,    2) (   2,    1) (   1,    2) (   1,    2)
          (   2,    1) (   2,    3) (   1,    0) (   2,    3) (   2,    0) (   2,    2) (   1,    1) (   1,    3) (   2,    2) (   1,    1)
          (   2,    0) (   2,    3) (   1,    0) (   2,    2) (   1,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   1,    2)
          (   2,    3) (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    3) (   1,    1) (   2,    3)
          (   2,    4) (   2,    2) (   2,    1) (   1,    1) (   2,    0) (   2,    3) (   2,    2) (   2,    1) (   1,    0) (   2,    3)
          (   2,    2) (   2,    1) (   2,    4) (   2,    4) (   1,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    0) (   2,    0)
          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    0) (   2,    4) (   2,    4) (   2,    2)
          (   2,    2) (   2,    3) (   2,    4) (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   1,    0) (   2,    2) (   2,    4)
          (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    0) (   1,    1) (   2,    2) (   2,    1) (   1,    0) (   1,    2)
          (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    5) (   2,    1) (   2,    1) (   2,    1) (   2,    0) (   2,    2)
          (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1)
          (   2,    0) (   2,    2) (   2,    3) (   2,    0) (   1,    2) (   2,    0) (   1,    3) (   2,    0) (   2,    1) (   1,    2)
          (   1,    4) (   2,    1) (   2,    4) (   2,    4) (   2,    1) (   2,    1) (   2,    2) (   1,    3) (   2,    3) (   1,    1)
          (   2,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   8 sent_total    366  recv_total    341

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   2,    0) (   2,    2) (   2,    1) (   2,    3) (   2,    2)
          (   2,    2) (   2,    0) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    3)
          (   2,    4) (   2,    1) (   2,    4) (   2,    3) (   2,    4) (   2,    2) (   2,    1) (   2,    3) (   2,    4) (   2,    3)
          (   2,    3) (   2,    0) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    0)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    2) (   2,    4)
          (   2,    4) (   2,    0) (   1,    2) (   2,    1) (   2,    3) (   2,    0) (   2,    0) (   2,    2) (   1,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3)
          (   1,    2) (   2,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    0) (   2,    3) (   2,    2) (   2,    0) (   2,    1)
          (   1,    0) (   0,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   1,    2) (   2,    5)
          (   1,    3) (   2,    0) (   2,    0) (   1,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    0) (   2,    3) (   2,    3)
          (   2,    0) (   2,    3) (   2,    0) (   2,    2) (   1,    0) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    3) (   2,    1) (   2,    3) (   2,    1)
          (   2,    2) (   2,    0) (   2,    1) (   2,    1) (   2,    3) (   2,    0) (   2,    0) (   2,    2) (   2,    1) (   1,    4)
          (   2,    4) (   2,    1) (   2,    3) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   1,    1) (   1,    2) (   2,    3) (   2,    4)
          (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   2,    4) (   2,    3) (   1,    4) (   2,    0)
          (   2,    1) (   2,    0) (   2,    2) (   2,    2) (   2,    2) (   1,    2) (   1,    2) (   2,    1) (   2,    2) (   1,    3)
          (   2,    2) (   2,    1) (   2,    1) (   1,    0) (   2,    2) (   1,    2) (   2,    3) (   2,    4) (   2,    0) (   1,    1)
          (   2,    2) (   2,    0) (   1,    1) (   2,    1) (   2,    2) (   2,    5) (   2,    5) (   2,    1) (   2,    1) (   2,    1)
